200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
150,120
200,190
300,290
100,80
150,120
200,190
300,290
200,190
300,290
100,80
100,80
150,120
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
100,90
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
150,120
150,120
150,120
150,120
200,190
300,290
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
150,120
200,190
300,290
100,80
150,120
200,190
300,290
200,190
300,290
100,80
100,80
150,120
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
100,90
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
150,120
150,120
150,120
150,120
200,190
300,290
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
150,120
200,190
300,290
100,80
150,120
200,190
300,290
200,190
300,290
100,80
100,80
150,120
100,80
150,120
100,90
150,120
150,120
150,120
150,120
150,120
150,120
100,90
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
200,190
300,290
100,80
100,80
150,120
100,90
150,120
150,120
150,120
150,120
100,90
150,120
150,120
150,120
